ID,date,agegroup,cases_unvac_rate_per100K,cases_partial_vac_rate_per100K,cases_notfull_vac_rate_per100K,cases_full_vac_rate_per100K,cases_boost_vac_rate_per100K,cases_unvac_rate_7ma,cases_partial_vac_rate_7ma,cases_notfull_vac_rate_7ma,cases_full_vac_rate_7ma,cases_boost_vac_rate_7ma
1,2021-09-13,0-11yrs,6.24,0.0,7.19,0.0,7.72,11.3,3.41,7.66,3.01,8.46
2,2021-09-13,12-17yrs,13.11,1.92,7.19,0.8,7.72,11.3,3.41,7.66,3.01,8.46
3,2021-09-13,18-39yrs,13.51,6.7,7.19,2.0,7.72,11.3,3.41,7.66,3.01,8.46
4,2021-09-13,40-59yrs,10.91,6.04,7.19,1.41,7.72,11.3,3.41,7.66,3.01,8.46
5,2021-09-13,60-79yrs,9.62,0.0,7.19,0.49,7.72,11.3,3.41,7.66,3.01,8.46
6,2021-09-13,80+,13.64,0.0,7.19,0.64,7.72,11.3,3.41,7.66,3.01,8.46
7,2021-09-13,ALL,9.58,5.02,7.19,1.26,7.72,11.3,3.41,7.66,3.01,8.46
8,2021-09-14,0-11yrs,4.8,5.58,7.19,0.0,7.72,11.3,3.41,7.66,3.01,8.46
9,2021-09-14,12-17yrs,17.33,5.86,7.19,0.48,7.72,11.3,3.41,7.66,3.01,8.46
10,2021-09-14,18-39yrs,11.81,6.75,7.19,2.09,7.72,11.3,3.41,7.66,3.01,8.46
11,2021-09-14,40-59yrs,11.26,7.98,7.19,1.24,7.72,11.3,3.41,7.66,3.01,8.46
12,2021-09-14,60-79yrs,7.57,1.17,7.19,0.61,7.72,11.3,3.41,7.66,3.01,8.46
13,2021-09-14,80+,13.76,0.0,7.19,0.8,7.72,11.3,3.41,7.66,3.01,8.46
14,2021-09-14,ALL,8.64,6.21,7.19,1.26,7.72,11.3,3.41,7.66,3.01,8.46
15,2021-09-15,0-11yrs,4.75,0.0,7.19,0.0,7.72,11.3,3.41,7.66,3.01,8.46
16,2021-09-15,12-17yrs,12.9,1.0,7.19,0.47,7.72,11.3,3.41,7.66,3.01,8.46
17,2021-09-15,18-39yrs,13.39,7.5,7.19,2.25,7.72,11.3,3.41,7.66,3.01,8.46
18,2021-09-15,40-59yrs,9.65,4.28,7.19,1.6,7.72,11.3,3.41,7.66,3.01,8.46
19,2021-09-15,60-79yrs,11.01,2.38,7.19,0.65,7.72,11.3,3.41,7.66,3.01,8.46
20,2021-09-15,80+,5.56,0.0,7.19,1.45,7.72,11.3,3.41,7.66,3.01,8.46
21,2021-09-15,ALL,8.65,5.11,7.19,1.46,7.72,11.3,3.41,7.66,3.01,8.46
22,2021-09-16,0-11yrs,7.24,0.0,7.19,0.0,7.72,11.3,3.41,7.66,3.01,8.46
23,2021-09-16,12-17yrs,13.96,7.06,7.19,0.31,7.72,11.3,3.41,7.66,3.01,8.46
24,2021-09-16,18-39yrs,21.77,7.51,7.19,3.59,7.72,11.3,3.41,7.66,3.01,8.46
25,2021-09-16,40-59yrs,15.77,6.69,7.19,1.79,7.72,11.3,3.41,7.66,3.01,8.46
26,2021-09-16,60-79yrs,14.06,3.61,7.19,1.4,7.72,11.3,3.41,7.66,3.01,8.46
27,2021-09-16,80+,16.84,0.0,7.19,0.96,7.72,11.3,3.41,7.66,3.01,8.46
28,2021-09-16,ALL,13.3,6.54,7.19,2.09,7.72,11.3,3.41,7.66,3.01,8.46
29,2021-09-17,0-11yrs,6.58,10.47,7.19,0.0,7.72,11.3,3.41,7.66,3.01,8.46
30,2021-09-17,12-17yrs,17.47,3.05,7.19,1.09,7.72,11.3,3.41,7.66,3.01,8.46
31,2021-09-17,18-39yrs,19.31,8.67,7.19,2.99,7.72,11.3,3.41,7.66,3.01,8.46
32,2021-09-17,40-59yrs,10.85,4.31,7.19,2.34,7.72,11.3,3.41,7.66,3.01,8.46
33,2021-09-17,60-79yrs,13.74,2.43,7.19,1.33,7.72,11.3,3.41,7.66,3.01,8.46
34,2021-09-17,80+,0.0,0.0,7.19,1.28,7.72,11.3,3.41,7.66,3.01,8.46
35,2021-09-17,ALL,11.54,6.19,7.19,2.12,7.72,11.3,3.41,7.66,3.01,8.46
36,2021-09-18,0-11yrs,7.63,10.31,7.19,0.0,7.72,11.3,3.41,7.66,3.01,8.46
37,2021-09-18,12-17yrs,19.63,4.09,7.19,1.09,7.72,11.3,3.41,7.66,3.01,8.46
38,2021-09-18,18-39yrs,19.9,8.69,7.19,3.24,7.72,11.3,3.41,7.66,3.01,8.46
39,2021-09-18,40-59yrs,12.17,7.24,7.19,1.56,7.72,11.3,3.41,7.66,3.01,8.46
40,2021-09-18,60-79yrs,9.95,3.68,7.19,1.48,7.72,11.3,3.41,7.66,3.01,8.46
41,2021-09-18,80+,8.6,0.0,7.19,1.12,7.72,11.3,3.41,7.66,3.01,8.46
42,2021-09-18,ALL,12.34,7.16,7.19,1.99,7.72,11.3,3.41,7.66,3.01,8.46
43,2021-09-19,0-11yrs,8.4,0.0,7.19,0.0,7.72,6.52,3.77,7.66,0.0,8.46
44,2021-09-19,12-17yrs,12.09,5.13,7.19,1.08,7.72,15.21,4.02,7.66,0.76,8.46
45,2021-09-19,18-39yrs,15.16,6.85,7.19,2.19,7.72,16.41,7.52,7.66,2.62,8.46
46,2021-09-19,40-59yrs,11.46,3.4,7.19,1.75,7.72,11.72,5.71,7.66,1.67,8.46
47,2021-09-19,60-79yrs,13.05,3.71,7.19,1.29,7.72,11.29,2.43,7.66,1.04,8.46
48,2021-09-19,80+,11.56,0.0,7.19,2.08,7.72,9.99,-0.0,7.66,1.19,8.46
49,2021-09-19,ALL,11.14,5.19,7.19,1.74,7.72,10.74,5.92,7.66,1.7,8.46
50,2021-09-20,0-11yrs,6.58,5.11,7.19,0.0,7.72,6.57,4.5,7.66,0.0,8.46
51,2021-09-20,12-17yrs,11.19,5.14,7.19,1.08,7.72,14.94,4.48,7.66,0.8,8.46
52,2021-09-20,18-39yrs,11.89,5.92,7.19,2.05,7.72,16.18,7.41,7.66,2.63,8.46
53,2021-09-20,40-59yrs,11.34,3.41,7.19,1.39,7.72,11.79,5.33,7.66,1.67,8.46
54,2021-09-20,60-79yrs,10.04,6.2,7.19,1.13,7.72,11.35,3.31,7.66,1.13,8.46
55,2021-09-20,80+,8.73,0.0,7.19,1.44,7.72,9.29,0.0,7.66,1.3,8.46
56,2021-09-20,ALL,9.19,5.09,7.19,1.51,7.72,10.69,5.93,7.66,1.74,8.46
57,2021-09-21,0-11yrs,5.69,0.0,7.19,0.0,7.72,6.7,3.7,7.66,0.0,8.46
58,2021-09-21,12-17yrs,12.22,4.12,7.19,0.77,7.72,14.21,4.23,7.66,0.84,8.46
59,2021-09-21,18-39yrs,12.73,4.74,7.19,1.82,7.72,16.31,7.13,7.66,2.59,8.46
60,2021-09-21,40-59yrs,9.5,2.44,7.19,1.46,7.72,11.53,4.54,7.66,1.7,8.46
61,2021-09-21,60-79yrs,13.14,4.97,7.19,0.98,7.72,12.14,3.85,7.66,1.18,8.46
62,2021-09-21,80+,8.81,0.0,7.19,1.28,7.72,8.59,0.0,7.66,1.37,8.46
63,2021-09-21,ALL,8.93,3.91,7.19,1.39,7.72,10.73,5.6,7.66,1.76,8.46
64,2021-09-22,0-11yrs,4.7,0.0,7.19,0.0,7.72,6.69,3.7,7.66,0.0,8.46
65,2021-09-22,12-17yrs,10.87,2.06,7.19,0.77,7.72,13.92,4.38,7.66,0.88,8.46
66,2021-09-22,18-39yrs,9.97,3.09,7.19,1.78,7.72,15.82,6.5,7.66,2.52,8.46
67,2021-09-22,40-59yrs,7.52,2.45,7.19,1.07,7.72,11.23,4.28,7.66,1.62,8.46
68,2021-09-22,60-79yrs,9.27,1.25,7.19,1.02,7.72,11.89,3.69,7.66,1.23,8.46
69,2021-09-22,80+,5.95,0.0,7.19,1.76,7.72,8.64,0.0,7.66,1.42,8.46
70,2021-09-22,ALL,7.1,2.5,7.19,1.3,7.72,10.51,5.23,7.66,1.73,8.46
71,2021-09-23,0-11yrs,7.57,0.0,7.19,0.0,7.72,6.74,3.7,7.66,0.0,8.46
72,2021-09-23,12-17yrs,18.45,2.07,7.19,0.31,7.72,14.56,3.67,7.66,0.88,8.46
73,2021-09-23,18-39yrs,14.8,5.46,7.19,1.78,7.72,14.82,6.2,7.66,2.26,8.46
74,2021-09-23,40-59yrs,12.31,4.94,7.19,1.71,7.72,10.74,4.03,7.66,1.61,8.46
75,2021-09-23,60-79yrs,11.57,5.05,7.19,1.21,7.72,11.54,3.9,7.66,1.21,8.46
76,2021-09-23,80+,24.08,10.04,7.19,0.96,7.72,9.68,1.43,7.66,1.42,8.46
77,2021-09-23,ALL,11.12,4.89,7.19,1.46,7.72,10.19,4.99,7.66,1.64,8.46
78,2021-09-24,0-11yrs,7.36,0.0,7.19,0.0,7.72,6.85,2.2,7.66,0.0,8.46
79,2021-09-24,12-17yrs,22.05,7.22,7.19,1.22,7.72,15.21,4.26,7.66,0.9,8.46
80,2021-09-24,18-39yrs,15.31,6.43,7.19,2.19,7.72,14.25,5.88,7.66,2.15,8.46
81,2021-09-24,40-59yrs,14.81,10.94,7.19,1.93,7.72,11.3,4.97,7.66,1.55,8.46
82,2021-09-24,60-79yrs,14.92,0.0,7.19,0.87,7.72,11.71,3.55,7.66,1.14,8.46
83,2021-09-24,80+,63.69,0.0,7.19,1.76,7.72,18.77,1.43,7.66,1.49,8.46
84,2021-09-24,ALL,11.93,6.71,7.19,1.67,7.72,10.25,5.06,7.66,1.58,8.46
85,2021-09-25,0-11yrs,6.06,5.48,7.19,0.0,7.72,6.62,1.51,7.66,-0.0,8.46
86,2021-09-25,12-17yrs,15.0,3.12,7.19,1.06,7.72,14.55,4.12,7.66,0.9,8.46
87,2021-09-25,18-39yrs,14.54,6.95,7.19,1.83,7.72,13.49,5.63,7.66,1.95,8.46
88,2021-09-25,40-59yrs,12.17,5.02,7.19,1.73,7.72,11.3,4.66,7.66,1.58,8.46
89,2021-09-25,60-79yrs,9.05,3.86,7.19,1.13,7.72,11.58,3.58,7.66,1.09,8.46
90,2021-09-25,80+,22.08,0.0,7.19,1.12,7.72,20.7,1.43,7.66,1.49,8.46
91,2021-09-25,ALL,9.92,5.56,7.19,1.52,7.72,9.9,4.84,7.66,1.51,8.46
92,2021-09-26,0-11yrs,7.3,5.68,7.19,0.0,7.72,6.47,2.32,7.66,-0.0,8.46
93,2021-09-26,12-17yrs,14.63,2.1,7.19,1.36,7.72,14.92,3.69,7.66,0.94,8.46
94,2021-09-26,18-39yrs,15.35,6.03,7.19,2.17,7.72,13.51,5.52,7.66,1.95,8.46
95,2021-09-26,40-59yrs,10.34,4.55,7.19,1.6,7.72,11.14,4.82,7.66,1.56,8.46
96,2021-09-26,60-79yrs,14.58,2.59,7.19,0.79,7.72,11.8,3.42,7.66,1.02,8.46
97,2021-09-26,80+,45.57,0.0,7.19,0.96,7.72,25.56,1.43,7.66,1.33,8.46
98,2021-09-26,ALL,10.71,4.74,7.19,1.51,7.72,9.84,4.77,7.66,1.48,8.46
99,2021-09-27,0-11yrs,7.02,0.0,7.19,0.0,7.72,6.53,1.59,7.66,-0.0,8.46
100,2021-09-27,12-17yrs,13.21,4.19,7.19,0.91,7.72,15.2,3.55,7.66,0.91,8.46
101,2021-09-27,18-39yrs,12.53,4.6,7.19,2.07,7.72,13.6,5.33,7.66,1.95,8.46
102,2021-09-27,40-59yrs,8.64,3.55,7.19,1.57,7.72,10.76,4.84,7.66,1.58,8.46
103,2021-09-27,60-79yrs,14.65,6.5,7.19,1.09,7.72,12.45,3.46,7.66,1.01,8.46
104,2021-09-27,80+,23.39,0.0,7.19,1.59,7.72,27.65,1.43,7.66,1.35,8.46
105,2021-09-27,ALL,9.43,4.27,7.19,1.56,7.72,9.88,4.65,7.66,1.49,8.46
106,2021-09-28,0-11yrs,4.15,5.87,7.19,0.0,7.72,6.31,2.43,7.66,-0.0,8.46
107,2021-09-28,12-17yrs,11.32,3.14,7.19,1.21,7.72,15.08,3.41,7.66,0.98,8.46
108,2021-09-28,18-39yrs,10.24,3.64,7.19,1.56,7.72,13.25,5.17,7.66,1.91,8.46
109,2021-09-28,40-59yrs,9.72,4.08,7.19,1.38,7.72,10.79,5.08,7.66,1.57,8.46
110,2021-09-28,60-79yrs,14.17,0.0,7.19,0.49,7.72,12.6,2.75,7.66,0.94,8.46
111,2021-09-28,80+,24.26,5.13,7.19,0.96,7.72,29.86,2.17,7.66,1.3,8.46
112,2021-09-28,ALL,7.49,3.31,7.19,1.16,7.72,9.67,4.57,7.66,1.45,8.46
113,2021-09-29,0-11yrs,4.32,12.0,7.19,0.0,7.72,6.25,4.15,7.66,-0.0,8.46
114,2021-09-29,12-17yrs,10.93,7.34,7.19,0.6,7.72,15.08,4.17,7.66,0.95,8.46
115,2021-09-29,18-39yrs,11.9,3.66,7.19,1.27,7.72,13.52,5.25,7.66,1.84,8.46
116,2021-09-29,40-59yrs,11.89,4.63,7.19,1.6,7.72,11.41,5.39,7.66,1.65,8.46
117,2021-09-29,60-79yrs,11.82,3.96,7.19,0.68,7.72,12.97,3.14,7.66,0.89,8.46
118,2021-09-29,80+,25.41,0.0,7.19,0.48,7.72,32.64,2.17,7.66,1.12,8.46
119,2021-09-29,ALL,8.2,4.44,7.19,1.12,7.72,9.83,4.85,7.66,1.43,8.46
120,2021-09-30,0-11yrs,7.02,0.0,7.19,0.0,7.72,6.18,4.15,7.66,-0.0,8.46
121,2021-09-30,12-17yrs,15.04,5.26,7.19,0.45,7.72,14.6,4.62,7.66,0.97,8.46
122,2021-09-30,18-39yrs,13.9,4.9,7.19,1.93,7.72,13.4,5.17,7.66,1.86,8.46
123,2021-09-30,40-59yrs,15.5,6.73,7.19,1.66,7.72,11.87,5.64,7.66,1.64,8.46
124,2021-09-30,60-79yrs,18.87,1.33,7.19,1.09,7.72,14.01,2.61,7.66,0.88,8.46
125,2021-09-30,80+,26.61,0.0,7.19,0.95,7.72,33.0,0.73,7.66,1.12,8.46
126,2021-09-30,ALL,11.11,4.84,7.19,1.47,7.72,9.83,4.84,7.66,1.43,8.46
127,2021-10-01,0-11yrs,6.12,0.0,7.19,0.0,7.72,6.0,4.15,7.66,-0.0,8.46
128,2021-10-01,12-17yrs,10.61,3.17,7.19,1.05,7.72,12.96,4.05,7.66,0.95,8.46
129,2021-10-01,18-39yrs,15.72,5.67,7.19,1.8,7.72,13.45,5.06,7.66,1.8,8.46
130,2021-10-01,40-59yrs,15.6,4.69,7.19,1.78,7.72,11.98,4.75,7.66,1.62,8.46
131,2021-10-01,60-79yrs,15.87,4.03,7.19,1.42,7.72,14.14,3.18,7.66,0.96,8.46
132,2021-10-01,80+,41.92,5.19,7.19,1.27,7.72,29.89,1.47,7.66,1.05,8.46
133,2021-10-01,ALL,10.79,4.87,7.19,1.61,7.72,9.66,4.58,7.66,1.42,8.46
134,2021-10-02,0-11yrs,7.58,0.0,7.19,0.0,7.72,6.22,3.36,7.66,-0.0,8.46
135,2021-10-02,12-17yrs,17.32,7.5,7.19,0.74,7.72,13.29,4.67,7.66,0.9,8.46
136,2021-10-02,18-39yrs,15.21,7.46,7.19,2.42,7.72,13.55,5.14,7.66,1.89,8.46
137,2021-10-02,40-59yrs,12.14,1.58,7.19,2.0,7.72,11.98,4.26,7.66,1.66,8.46
138,2021-10-02,60-79yrs,12.18,5.43,7.19,1.46,7.72,14.59,3.41,7.66,1.0,8.46
139,2021-10-02,80+,44.07,0.0,7.19,2.22,7.72,33.03,1.47,7.66,1.2,8.46
140,2021-10-02,ALL,11.03,5.55,7.19,1.92,7.72,9.82,4.57,7.66,1.48,8.46
141,2021-10-03,0-11yrs,5.33,0.0,7.19,0.0,7.72,5.93,2.55,7.66,-0.0,8.46
142,2021-10-03,12-17yrs,10.26,8.69,7.19,0.74,7.72,12.67,5.61,7.66,0.81,8.46
143,2021-10-03,18-39yrs,10.24,4.26,7.19,1.91,7.72,12.82,4.88,7.66,1.85,8.46
144,2021-10-03,40-59yrs,11.48,6.37,7.19,2.03,7.72,12.14,4.52,7.66,1.72,8.46
145,2021-10-03,60-79yrs,10.97,1.37,7.19,1.24,7.72,14.08,3.23,7.66,1.07,8.46
146,2021-10-03,80+,76.76,0.0,7.19,1.59,7.72,37.49,1.47,7.66,1.29,8.46
147,2021-10-03,ALL,8.17,4.84,7.19,1.68,7.72,9.46,4.59,7.66,1.5,8.46
148,2021-10-04,0-11yrs,5.61,0.0,7.19,0.0,7.72,5.73,2.55,7.66,-0.0,8.46
149,2021-10-04,12-17yrs,9.26,2.19,7.19,0.74,7.72,12.11,5.33,7.66,0.79,8.46
150,2021-10-04,18-39yrs,10.17,3.02,7.19,1.53,7.72,12.48,4.66,7.66,1.77,8.46
151,2021-10-04,40-59yrs,12.04,3.73,7.19,1.36,7.72,12.62,4.54,7.66,1.69,8.46
152,2021-10-04,60-79yrs,15.56,0.0,7.19,1.16,7.72,14.21,2.3,7.66,1.08,8.46
153,2021-10-04,80+,111.6,0.0,7.19,1.74,7.72,50.09,1.47,7.66,1.32,8.46
154,2021-10-04,ALL,8.57,2.69,7.19,1.34,7.72,9.34,4.36,7.66,1.47,8.46
155,2021-10-05,0-11yrs,4.71,0.0,7.19,0.0,7.72,5.81,1.71,7.66,-0.0,8.46
156,2021-10-05,12-17yrs,10.35,3.29,7.19,1.48,7.72,11.97,5.35,7.66,0.83,8.46
157,2021-10-05,18-39yrs,7.52,4.05,7.19,1.84,7.72,12.09,4.72,7.66,1.81,8.46
158,2021-10-05,40-59yrs,7.23,4.3,7.19,1.14,7.72,12.27,4.58,7.66,1.65,8.46
159,2021-10-05,60-79yrs,10.47,0.0,7.19,0.67,7.72,13.68,2.3,7.66,1.1,8.46
160,2021-10-05,80+,66.97,0.0,7.19,0.79,7.72,56.19,0.74,7.66,1.29,8.46
161,2021-10-05,ALL,6.46,3.48,7.19,1.24,7.72,9.19,4.39,7.66,1.48,8.46
162,2021-10-06,0-11yrs,4.55,0.0,7.19,0.0,7.72,5.85,0.0,7.66,-0.0,8.46
163,2021-10-06,12-17yrs,14.09,0.0,7.19,0.29,7.72,12.42,4.3,7.66,0.78,8.46
164,2021-10-06,18-39yrs,10.36,1.28,7.19,1.3,7.72,11.87,4.38,7.66,1.82,8.46
165,2021-10-06,40-59yrs,11.29,3.8,7.19,1.9,7.72,12.18,4.46,7.66,1.7,8.46
166,2021-10-06,60-79yrs,19.19,1.4,7.19,1.34,7.72,14.73,1.94,7.66,1.2,8.46
167,2021-10-06,80+,17.73,0.0,7.19,0.16,7.72,55.09,0.74,7.66,1.25,8.46
168,2021-10-06,ALL,8.2,1.69,7.19,1.36,7.72,9.19,3.99,7.66,1.52,8.46
169,2021-10-07,0-11yrs,6.12,0.0,7.19,0.0,7.72,5.72,0.0,7.66,0.0,8.46
170,2021-10-07,12-17yrs,16.32,5.58,7.19,0.44,7.72,12.6,4.35,7.66,0.78,8.46
171,2021-10-07,18-39yrs,12.37,3.37,7.19,2.01,7.72,11.66,4.16,7.66,1.83,8.46
172,2021-10-07,40-59yrs,11.75,2.75,7.19,1.7,7.72,11.65,3.89,7.66,1.7,8.46
173,2021-10-07,60-79yrs,22.77,2.82,7.19,1.31,7.72,15.29,2.15,7.66,1.23,8.46
174,2021-10-07,80+,0.0,10.61,7.19,1.11,7.72,51.29,2.26,7.66,1.27,8.46
175,2021-10-07,ALL,9.78,3.56,7.19,1.58,7.72,9.0,3.81,7.66,1.53,8.46
176,2021-10-08,0-11yrs,5.16,9.47,7.19,0.0,7.72,5.58,1.35,7.66,0.0,8.46
177,2021-10-08,12-17yrs,11.16,3.39,7.19,1.17,7.72,12.68,4.38,7.66,0.8,8.46
178,2021-10-08,18-39yrs,10.14,5.0,7.19,2.18,7.72,10.86,4.06,7.66,1.88,8.46
179,2021-10-08,40-59yrs,10.36,4.45,7.19,2.02,7.72,10.9,3.85,7.66,1.74,8.46
180,2021-10-08,60-79yrs,25.72,2.85,7.19,1.6,7.72,16.69,1.98,7.66,1.25,8.46
181,2021-10-08,80+,61.19,0.0,7.19,0.95,7.72,54.05,1.52,7.66,1.22,8.46
182,2021-10-08,ALL,8.45,4.41,7.19,1.84,7.72,8.67,3.75,7.66,1.57,8.46
183,2021-10-09,0-11yrs,7.24,0.0,7.19,0.0,7.72,5.53,1.35,7.66,0.0,8.46
184,2021-10-09,12-17yrs,20.39,2.32,7.19,0.44,7.72,13.12,3.64,7.66,0.76,8.46
185,2021-10-09,18-39yrs,14.46,4.29,7.19,2.69,7.72,10.75,3.61,7.66,1.92,8.46
186,2021-10-09,40-59yrs,10.07,5.66,7.19,1.89,7.72,10.6,4.44,7.66,1.72,8.46
187,2021-10-09,60-79yrs,21.2,2.89,7.19,1.19,7.72,17.98,1.62,7.66,1.22,8.46
188,2021-10-09,80+,131.8,5.37,7.19,1.11,7.72,66.58,2.28,7.66,1.06,8.46
189,2021-10-09,ALL,10.9,4.09,7.19,1.82,7.72,8.65,3.54,7.66,1.55,8.46
190,2021-10-10,0-11yrs,5.05,10.98,7.19,0.0,7.72,5.49,2.92,7.66,0.0,8.46
191,2021-10-10,12-17yrs,24.38,2.37,7.19,1.16,7.72,15.14,2.73,7.66,0.82,8.46
192,2021-10-10,18-39yrs,10.68,5.45,7.19,1.49,7.72,10.81,3.78,7.66,1.86,8.46
193,2021-10-10,40-59yrs,12.57,3.44,7.19,1.73,7.72,10.76,4.02,7.66,1.68,8.46
194,2021-10-10,60-79yrs,14.48,0.0,7.19,1.12,7.72,18.48,1.42,7.66,1.2,8.46
195,2021-10-10,80+,70.24,0.0,7.19,0.79,7.72,65.65,2.28,7.66,0.95,8.46
196,2021-10-10,ALL,9.06,4.01,7.19,1.4,7.72,8.77,3.42,7.66,1.51,8.46
197,2021-10-11,0-11yrs,4.32,0.0,7.19,0.0,7.72,5.31,2.92,7.66,0.0,8.46
198,2021-10-11,12-17yrs,14.14,3.58,7.19,0.43,7.72,15.83,2.93,7.66,0.77,8.46
199,2021-10-11,18-39yrs,7.73,3.57,7.19,1.25,7.72,10.47,3.86,7.66,1.82,8.46
200,2021-10-11,40-59yrs,14.3,1.73,7.19,1.32,7.72,11.08,3.73,7.66,1.67,8.46
201,2021-10-11,60-79yrs,19.41,2.92,7.19,1.3,7.72,19.03,1.84,7.66,1.22,8.46
202,2021-10-11,80+,124.6,0.0,7.19,0.63,7.72,67.5,2.28,7.66,0.79,8.46
203,2021-10-11,ALL,7.94,2.93,7.19,1.19,7.72,8.68,3.45,7.66,1.49,8.46
204,2021-10-12,0-11yrs,4.26,0.0,7.19,0.0,7.72,5.24,2.92,7.66,0.0,8.46
205,2021-10-12,12-17yrs,10.4,2.4,7.19,0.14,7.72,15.84,2.81,7.66,0.58,8.46
206,2021-10-12,18-39yrs,6.85,1.94,7.19,1.27,7.72,10.37,3.56,7.66,1.74,8.46
