ID,date,agegroup,cases_unvac_rate_per100K,cases_partial_vac_rate_per100K,cases_notfull_vac_rate_per100K,cases_full_vac_rate_per100K,cases_boost_vac_rate_per100K,cases_unvac_rate_7ma,cases_partial_vac_rate_7ma,cases_notfull_vac_rate_7ma,cases_full_vac_rate_7ma,cases_boost_vac_rate_7ma
207,2021-10-12,40-59yrs,7.94,2.9,7.19,1.38,7.72,11.18,3.53,7.66,1.71,8.46
208,2021-10-12,60-79yrs,11.88,1.47,7.19,1.26,7.72,19.24,2.05,7.66,1.3,8.46
209,2021-10-12,80+,53.62,0.0,7.19,1.42,7.72,65.6,2.28,7.66,0.88,8.46
210,2021-10-12,ALL,6.14,2.11,7.19,1.24,7.72,8.64,3.26,7.66,1.49,8.46
211,2021-10-13,0-11yrs,3.81,0.0,7.19,0.0,7.72,5.14,2.92,7.66,0.0,8.46
212,2021-10-13,12-17yrs,9.38,3.65,7.19,1.0,7.72,15.17,3.33,7.66,0.68,8.46
213,2021-10-13,18-39yrs,5.74,1.4,7.19,1.12,7.72,9.71,3.57,7.66,1.72,8.46
214,2021-10-13,40-59yrs,5.52,3.52,7.19,1.13,7.72,10.36,3.49,7.66,1.6,8.46
215,2021-10-13,60-79yrs,7.78,0.0,7.19,0.67,7.72,17.61,1.85,7.66,1.21,8.46
216,2021-10-13,80+,89.18,0.0,7.19,0.95,7.72,75.8,2.28,7.66,0.99,8.46
217,2021-10-13,ALL,5.08,1.99,7.19,0.99,7.72,8.19,3.3,7.66,1.44,8.46
218,2021-10-14,0-11yrs,3.31,0.0,7.19,9.09,7.72,4.74,2.92,7.66,1.3,8.46
219,2021-10-14,12-17yrs,10.57,2.47,7.19,0.14,7.72,14.35,2.88,7.66,0.64,8.46
220,2021-10-14,18-39yrs,8.27,1.14,7.19,1.41,7.72,9.12,3.26,7.66,1.63,8.46
221,2021-10-14,40-59yrs,10.15,4.74,7.19,1.47,7.72,10.13,3.78,7.66,1.56,8.46
222,2021-10-14,60-79yrs,15.71,2.99,7.19,1.37,7.72,16.6,1.87,7.66,1.22,8.46
223,2021-10-14,80+,164.6,0.0,7.19,2.05,7.72,99.32,0.77,7.66,1.13,8.46
224,2021-10-14,ALL,6.56,2.3,7.19,1.38,7.72,7.73,3.12,7.66,1.41,8.46
225,2021-10-15,0-11yrs,4.43,0.0,7.19,0.0,7.72,4.63,1.57,7.66,1.3,8.46
226,2021-10-15,12-17yrs,14.0,6.25,7.19,0.85,7.72,14.75,3.29,7.66,0.59,8.46
227,2021-10-15,18-39yrs,11.9,1.73,7.19,2.04,7.72,9.38,2.79,7.66,1.61,8.46
228,2021-10-15,40-59yrs,9.24,4.79,7.19,1.56,7.72,9.97,3.83,7.66,1.5,8.46
229,2021-10-15,60-79yrs,19.45,1.51,7.19,1.08,7.72,15.7,1.68,7.66,1.14,8.46
230,2021-10-15,80+,36.35,0.0,7.19,1.42,7.72,95.77,0.77,7.66,1.2,8.46
231,2021-10-15,ALL,8.09,2.91,7.19,1.53,7.72,7.68,2.91,7.66,1.36,8.46
232,2021-10-16,0-11yrs,4.88,0.0,7.19,0.0,7.72,4.29,1.57,7.66,1.3,8.46
233,2021-10-16,12-17yrs,13.54,5.12,7.19,0.85,7.72,13.77,3.69,7.66,0.65,8.46
234,2021-10-16,18-39yrs,10.31,2.05,7.19,1.91,7.72,8.78,2.47,7.66,1.5,8.46
235,2021-10-16,40-59yrs,10.85,5.48,7.19,1.74,7.72,10.08,3.8,7.66,1.48,8.46
236,2021-10-16,60-79yrs,17.46,3.04,7.19,1.15,7.72,15.17,1.7,7.66,1.14,8.46
237,2021-10-16,80+,207.3,0.0,7.19,0.0,7.72,106.6,0.0,7.66,1.04,8.46
238,2021-10-16,ALL,8.17,3.26,7.19,1.48,7.72,7.29,2.79,7.66,1.32,8.46
239,2021-10-17,0-11yrs,4.21,0.0,7.19,0.0,7.72,4.17,0.0,7.66,1.3,8.46
240,2021-10-17,12-17yrs,12.5,6.53,7.19,0.85,7.72,12.08,4.29,7.66,0.61,8.46
241,2021-10-17,18-39yrs,9.16,2.97,7.19,1.31,7.72,8.57,2.11,7.66,1.47,8.46
242,2021-10-17,40-59yrs,7.39,1.23,7.19,1.49,7.72,9.34,3.48,7.66,1.44,8.46
243,2021-10-17,60-79yrs,10.99,3.07,7.19,1.63,7.72,14.67,2.14,7.66,1.21,8.46
244,2021-10-17,80+,231.8,5.49,7.19,2.05,7.72,129.6,0.78,7.66,1.22,8.46
245,2021-10-17,ALL,6.71,3.01,7.19,1.46,7.72,6.96,2.64,7.66,1.32,8.46
246,2021-10-18,0-11yrs,4.21,0.0,7.19,0.0,7.72,4.16,-0.0,7.66,1.3,8.46
247,2021-10-18,12-17yrs,10.83,3.96,7.19,0.14,7.72,11.6,4.34,7.66,0.57,8.46
248,2021-10-18,18-39yrs,6.53,2.4,7.19,1.13,7.72,8.39,1.95,7.66,1.46,8.46
249,2021-10-18,40-59yrs,8.77,2.48,7.19,1.4,7.72,8.55,3.59,7.66,1.45,8.46
250,2021-10-18,60-79yrs,15.45,1.54,7.19,0.74,7.72,14.1,1.95,7.66,1.13,8.46
251,2021-10-18,80+,0.0,5.5,7.19,0.63,7.72,111.8,1.57,7.66,1.22,8.46
252,2021-10-18,ALL,6.23,2.57,7.19,1.02,7.72,6.71,2.59,7.66,1.3,8.46
253,2021-10-19,0-11yrs,3.98,0.0,7.19,0.0,7.72,4.12,-0.0,7.66,1.3,8.46
254,2021-10-19,12-17yrs,8.02,1.34,7.19,0.28,7.72,11.26,4.19,7.66,0.59,8.46
255,2021-10-19,18-39yrs,6.33,1.82,7.19,1.31,7.72,8.32,1.93,7.66,1.46,8.46
256,2021-10-19,40-59yrs,5.68,3.75,7.19,1.12,7.72,8.23,3.71,7.66,1.42,8.46
257,2021-10-19,60-79yrs,8.16,4.64,7.19,0.78,7.72,13.57,2.4,7.66,1.06,8.46
258,2021-10-19,80+,0.0,0.0,7.19,0.31,7.72,104.2,1.57,7.66,1.06,8.46
259,2021-10-19,ALL,5.16,2.45,7.19,0.99,7.72,6.57,2.64,7.66,1.26,8.46
260,2021-10-20,0-11yrs,3.2,0.0,7.19,0.0,7.72,4.03,0.0,7.66,1.3,8.46
261,2021-10-20,12-17yrs,6.92,2.71,7.19,0.56,7.72,10.91,4.05,7.66,0.52,8.46
262,2021-10-20,18-39yrs,8.34,2.46,7.19,1.04,7.72,8.69,2.08,7.66,1.45,8.46
263,2021-10-20,40-59yrs,9.06,1.27,7.19,1.02,7.72,8.73,3.39,7.66,1.4,8.46
264,2021-10-20,60-79yrs,9.0,0.0,7.19,0.48,7.72,13.75,2.4,7.66,1.03,8.46
265,2021-10-20,80+,224.2,5.54,7.19,0.0,7.72,123.5,2.36,7.66,0.92,8.46
266,2021-10-20,ALL,5.8,1.55,7.19,0.79,7.72,6.67,2.58,7.66,1.24,8.46
267,2021-10-21,0-11yrs,4.15,17.23,7.19,0.0,7.72,4.15,2.46,7.66,-0.0,8.46
268,2021-10-21,12-17yrs,11.61,5.5,7.19,0.7,7.72,11.06,4.49,7.66,0.6,8.46
269,2021-10-21,18-39yrs,8.52,1.56,7.19,1.42,7.72,8.73,2.14,7.66,1.45,8.46
270,2021-10-21,40-59yrs,8.51,2.56,7.19,1.76,7.72,8.5,3.08,7.66,1.44,8.46
271,2021-10-21,60-79yrs,12.12,1.58,7.19,1.0,7.72,13.23,2.2,7.66,0.98,8.46
272,2021-10-21,80+,388.7,0.0,7.19,0.47,7.72,155.5,2.36,7.66,0.7,8.46
273,2021-10-21,ALL,6.64,2.35,7.19,1.31,7.72,6.69,2.59,7.66,1.23,8.46
274,2021-10-22,0-11yrs,4.93,0.0,7.19,0.0,7.72,4.22,2.46,7.66,-0.0,8.46
275,2021-10-22,12-17yrs,7.01,2.79,7.19,0.97,7.72,10.06,3.99,7.66,0.62,8.46
276,2021-10-22,18-39yrs,8.46,4.41,7.19,1.94,7.72,8.24,2.52,7.66,1.44,8.46
277,2021-10-22,40-59yrs,11.36,1.94,7.19,1.79,7.72,8.8,2.67,7.66,1.47,8.46
278,2021-10-22,60-79yrs,15.32,1.59,7.19,1.22,7.72,12.64,2.21,7.66,1.0,8.46
279,2021-10-22,80+,447.8,5.61,7.19,0.47,7.72,214.3,3.16,7.66,0.56,8.46
280,2021-10-22,ALL,7.31,3.33,7.19,1.56,7.72,6.57,2.65,7.66,1.23,8.46
281,2021-10-23,0-11yrs,3.98,0.0,7.19,0.0,7.72,4.09,2.46,7.66,-0.0,8.46
282,2021-10-23,12-17yrs,10.0,5.71,7.19,0.55,7.72,9.56,4.08,7.66,0.58,8.46
283,2021-10-23,18-39yrs,7.9,2.88,7.19,1.44,7.72,7.89,2.64,7.66,1.37,8.46
284,2021-10-23,40-59yrs,9.83,1.96,7.19,1.29,7.72,8.66,2.17,7.66,1.41,8.46
285,2021-10-23,60-79yrs,6.2,1.61,7.19,0.41,7.72,11.03,2.0,7.66,0.89,8.46
286,2021-10-23,80+,533.3,5.63,7.19,0.47,7.72,260.8,3.97,7.66,0.63,8.46
287,2021-10-23,ALL,6.21,2.9,7.19,1.02,7.72,6.29,2.59,7.66,1.16,8.46
288,2021-10-24,0-11yrs,4.31,0.0,7.19,0.0,7.72,4.11,2.46,7.66,-0.0,8.46
289,2021-10-24,12-17yrs,8.29,4.36,7.19,0.0,7.72,8.95,3.77,7.66,0.46,8.46
290,2021-10-24,18-39yrs,6.3,3.24,7.19,1.26,7.72,7.48,2.68,7.66,1.36,8.46
291,2021-10-24,40-59yrs,6.85,5.94,7.19,1.45,7.72,8.58,2.84,7.66,1.4,8.46
292,2021-10-24,60+,11.69,0.0,7.19,0.99,7.72,11.69,0.0,7.66,0.99,8.46
293,2021-10-24,ALL,5.64,3.58,7.19,1.14,7.72,6.14,2.68,7.66,1.12,8.46
294,2022-03-11,0-4yrs,10.71,3.09,9.27,0.0,0.0,11.3,3.41,7.66,3.01,8.46
295,2022-03-11,12-17yrs,10.71,3.09,3.14,16.45,8.92,11.3,3.41,7.66,3.01,8.46
296,2022-03-11,18-39yrs,10.71,3.09,10.59,15.35,19.48,11.3,3.41,7.66,3.01,8.46
297,2022-03-11,40-59yrs,10.71,3.09,10.11,13.35,18.48,11.3,3.41,7.66,3.01,8.46
298,2022-03-11,5-11yrs,10.71,3.09,7.58,19.4,0.0,11.3,3.41,7.66,3.01,8.46
299,2022-03-11,60+,10.71,3.09,26.2,8.79,6.62,11.3,3.41,7.66,3.01,8.46
300,2022-03-11,ALL,10.71,3.09,9.58,14.5,13.76,11.3,3.41,7.66,3.01,8.46
301,2022-03-12,0-4yrs,10.71,3.09,6.5,0.0,0.0,11.3,3.41,7.66,3.01,8.46
302,2022-03-12,12-17yrs,10.71,3.09,3.14,14.93,17.53,11.3,3.41,7.66,3.01,8.46
303,2022-03-12,18-39yrs,10.71,3.09,10.45,14.1,23.05,11.3,3.41,7.66,3.01,8.46
304,2022-03-12,40-59yrs,10.71,3.09,7.42,11.63,15.49,11.3,3.41,7.66,3.01,8.46
305,2022-03-12,5-11yrs,10.71,3.09,7.76,11.92,0.0,11.3,3.41,7.66,3.01,8.46
306,2022-03-12,60+,10.71,3.09,29.08,11.18,7.39,11.3,3.41,7.66,3.01,8.46
307,2022-03-12,ALL,10.71,3.09,8.57,13.09,14.18,11.3,3.41,7.66,3.01,8.46
308,2022-03-13,0-4yrs,10.71,3.09,7.19,0.0,0.0,11.3,3.41,7.66,3.01,8.46
309,2022-03-13,12-17yrs,10.71,3.09,6.29,11.87,8.45,11.3,3.41,7.66,3.01,8.46
310,2022-03-13,18-39yrs,10.71,3.09,5.38,10.3,17.43,11.3,3.41,7.66,3.01,8.46
311,2022-03-13,40-59yrs,10.71,3.09,5.18,9.1,13.51,11.3,3.41,7.66,3.01,8.46
312,2022-03-13,5-11yrs,10.71,3.09,5.63,12.59,0.0,11.3,3.41,7.66,3.01,8.46
313,2022-03-13,60+,10.71,3.09,20.12,6.45,6.4,11.3,3.41,7.66,3.01,8.46
314,2022-03-13,ALL,10.71,3.09,6.5,9.92,11.56,11.3,3.41,7.66,3.01,8.46
315,2022-03-14,0-4yrs,10.71,3.09,6.78,0.0,0.0,11.3,3.41,7.66,3.01,8.46
316,2022-03-14,12-17yrs,10.71,3.09,3.77,10.08,11.22,11.3,3.41,7.66,3.01,8.46
317,2022-03-14,18-39yrs,10.71,3.09,5.08,5.69,12.23,11.3,3.41,7.66,3.01,8.46
318,2022-03-14,40-59yrs,10.71,3.09,4.5,6.39,10.1,11.3,3.41,7.66,3.01,8.46
319,2022-03-14,5-11yrs,10.71,3.09,5.22,12.24,0.0,11.3,3.41,7.66,3.01,8.46
320,2022-03-14,60+,10.71,3.09,12.87,4.25,4.09,11.3,3.41,7.66,3.01,8.46
321,2022-03-14,ALL,10.71,3.09,5.69,6.79,8.22,11.3,3.41,7.66,3.01,8.46
322,2022-03-15,0-4yrs,10.71,3.09,6.36,0.0,0.0,11.3,3.41,7.66,3.01,8.46
323,2022-03-15,12-17yrs,10.71,3.09,4.41,6.98,3.98,11.3,3.41,7.66,3.01,8.46
324,2022-03-15,18-39yrs,10.71,3.09,5.08,5.69,11.67,11.3,3.41,7.66,3.01,8.46
325,2022-03-15,40-59yrs,10.71,3.09,4.05,5.76,9.04,11.3,3.41,7.66,3.01,8.46
326,2022-03-15,5-11yrs,10.71,3.09,4.96,9.64,0.0,11.3,3.41,7.66,3.01,8.46
327,2022-03-15,60+,10.71,3.09,12.02,5.45,3.85,11.3,3.41,7.66,3.01,8.46
328,2022-03-15,ALL,10.71,3.09,5.45,6.15,7.53,11.3,3.41,7.66,3.01,8.46
329,2022-03-16,0-4yrs,10.71,3.09,7.33,0.0,0.0,11.3,3.41,7.66,3.01,8.46
330,2022-03-16,12-17yrs,10.71,3.09,2.52,11.74,8.67,11.3,3.41,7.66,3.01,8.46
331,2022-03-16,18-39yrs,10.71,3.09,9.1,12.33,22.71,11.3,3.41,7.66,3.01,8.46
332,2022-03-16,40-59yrs,10.71,3.09,6.31,13.93,17.89,11.3,3.41,7.66,3.01,8.46
333,2022-03-16,5-11yrs,10.71,3.09,5.66,14.1,0.0,11.3,3.41,7.66,3.01,8.46
334,2022-03-16,60+,10.71,3.09,27.96,9.38,7.83,11.3,3.41,7.66,3.01,8.46
335,2022-03-16,ALL,10.71,3.09,7.66,12.43,14.9,11.3,3.41,7.66,3.01,8.46
336,2022-03-17,0-4yrs,10.71,3.09,10.1,0.0,0.0,11.3,3.41,7.65,0.0,0.0
337,2022-03-17,12-17yrs,10.71,3.09,12.6,12.21,9.39,11.3,3.41,5.12,12.04,9.74
338,2022-03-17,18-39yrs,10.71,3.09,12.51,20.6,24.91,11.3,3.41,8.31,12.01,18.78
339,2022-03-17,40-59yrs,10.71,3.09,8.34,19.23,17.56,11.3,3.41,6.56,11.34,14.58
340,2022-03-17,5-11yrs,10.71,3.09,8.86,12.91,0.0,11.3,3.41,6.52,13.26,-0.0
341,2022-03-17,60+,10.71,3.09,29.92,11.8,8.0,11.3,3.41,22.6,8.19,6.31
342,2022-03-17,ALL,10.71,3.09,10.96,17.46,15.46,11.3,3.41,7.77,11.48,12.23
343,2022-03-18,0-4yrs,10.71,3.09,5.81,0.0,0.0,11.3,3.41,7.15,0.0,0.0
344,2022-03-18,12-17yrs,10.71,3.09,6.93,9.37,10.08,11.3,3.41,5.67,11.03,9.9
345,2022-03-18,18-39yrs,10.71,3.09,13.3,20.28,27.81,11.3,3.41,8.7,12.71,19.97
346,2022-03-18,40-59yrs,10.71,3.09,10.15,14.12,19.32,11.3,3.41,6.56,11.45,14.7
347,2022-03-18,5-11yrs,10.71,3.09,8.47,13.39,0.0,11.3,3.41,6.65,12.4,-0.0
348,2022-03-18,60+,10.71,3.09,38.47,12.69,9.11,11.3,3.41,24.35,8.74,6.67
349,2022-03-18,ALL,10.71,3.09,10.22,15.77,17.23,11.3,3.41,7.86,11.66,12.73
350,2022-03-19,0-4yrs,10.71,3.09,8.02,0.0,0.0,11.3,3.41,7.37,0.0,0.0
351,2022-03-19,12-17yrs,10.71,3.09,8.84,9.42,6.2,11.3,3.41,6.48,10.24,8.28
352,2022-03-19,18-39yrs,10.71,3.09,12.85,12.66,23.75,11.3,3.41,9.04,12.51,20.07
353,2022-03-19,40-59yrs,10.71,3.09,9.26,10.69,15.22,11.3,3.41,6.83,11.32,14.66
354,2022-03-19,5-11yrs,10.71,3.09,5.86,7.19,0.0,11.3,3.41,6.38,11.72,-0.0
355,2022-03-19,60+,10.71,3.09,28.25,7.91,7.99,11.3,3.41,24.23,8.28,6.75
356,2022-03-19,ALL,10.71,3.09,9.59,10.74,14.36,11.3,3.41,8.01,11.32,12.75
357,2022-03-20,0-4yrs,10.71,3.09,5.81,0.0,0.0,11.3,3.41,7.17,0.0,0.0
358,2022-03-20,12-17yrs,10.71,3.09,9.48,8.89,10.24,11.3,3.41,6.94,9.81,8.54
359,2022-03-20,18-39yrs,10.71,3.09,8.06,9.42,19.98,11.3,3.41,9.43,12.38,20.44
360,2022-03-20,40-59yrs,10.71,3.09,7.45,9.49,15.89,11.3,3.41,7.15,11.37,15.0
361,2022-03-20,5-11yrs,10.71,3.09,4.63,10.66,0.0,11.3,3.41,6.24,11.45,-0.0
362,2022-03-20,60+,10.71,3.09,23.61,7.4,7.46,11.3,3.41,24.73,8.41,6.9
363,2022-03-20,ALL,10.71,3.09,7.17,9.22,13.43,11.3,3.41,8.11,11.22,13.02
364,2022-03-21,0-4yrs,10.71,3.09,5.95,0.0,0.0,11.3,3.41,7.05,0.0,0.0
365,2022-03-21,12-17yrs,10.71,3.09,2.53,5.84,4.22,11.3,3.41,6.76,9.21,7.54
366,2022-03-21,18-39yrs,10.71,3.09,4.65,6.91,14.89,11.3,3.41,9.36,12.56,20.82
367,2022-03-21,40-59yrs,10.71,3.09,5.65,5.71,10.09,11.3,3.41,7.32,11.28,15.0
368,2022-03-21,5-11yrs,10.71,3.09,5.34,6.81,0.0,11.3,3.41,6.25,10.67,-0.0
369,2022-03-21,60+,10.71,3.09,33.18,3.27,4.5,11.3,3.41,27.63,8.27,6.96
370,2022-03-21,ALL,10.71,3.09,6.28,6.02,8.97,11.3,3.41,8.19,11.11,13.13
371,2022-03-22,0-4yrs,10.71,3.09,4.56,0.0,0.0,11.3,3.41,6.8,0.0,0.0
372,2022-03-22,12-17yrs,10.71,3.09,5.05,6.58,10.05,11.3,3.41,6.85,9.15,8.41
373,2022-03-22,18-39yrs,10.71,3.09,8.53,8.93,17.53,11.3,3.41,9.86,13.02,21.65
374,2022-03-22,40-59yrs,10.71,3.09,7.45,7.97,10.49,11.3,3.41,7.8,11.59,15.21
375,2022-03-22,5-11yrs,10.71,3.09,6.05,9.79,0.0,11.3,3.41,6.41,10.69,-0.0
376,2022-03-22,60+,10.71,3.09,37.25,5.69,5.64,11.3,3.41,31.23,8.31,7.22
377,2022-03-22,ALL,10.71,3.09,7.58,8.04,10.36,11.3,3.41,8.49,11.38,13.53
378,2022-03-23,0-4yrs,10.71,3.09,7.47,0.0,0.0,11.3,3.41,6.82,0.0,0.0
379,2022-03-23,12-17yrs,10.71,3.09,6.32,10.56,16.5,11.3,3.41,7.39,8.98,9.53
380,2022-03-23,18-39yrs,10.71,3.09,10.25,11.95,22.97,11.3,3.41,10.02,12.96,21.69
381,2022-03-23,40-59yrs,10.71,3.09,7.91,12.65,19.8,11.3,3.41,8.03,11.41,15.48
382,2022-03-23,5-11yrs,10.71,3.09,6.2,12.19,0.0,11.3,3.41,6.49,10.42,-0.0
383,2022-03-23,60+,10.71,3.09,24.03,7.77,8.84,11.3,3.41,30.67,8.08,7.36
384,2022-03-23,ALL,10.71,3.09,8.41,11.46,16.11,11.3,3.41,8.6,11.24,13.7
385,2022-03-24,0-4yrs,10.71,3.09,8.02,0.0,0.0,11.3,3.41,6.52,0.0,0.0
386,2022-03-24,12-17yrs,10.71,3.09,6.32,9.41,15.46,11.3,3.41,6.5,8.58,10.39
387,2022-03-24,18-39yrs,10.71,3.09,12.59,15.36,34.4,11.3,3.41,10.03,12.22,23.05
388,2022-03-24,40-59yrs,10.71,3.09,9.04,13.39,20.06,11.3,3.41,8.13,10.57,15.84
389,2022-03-24,5-11yrs,10.71,3.09,7.63,12.66,0.0,11.3,3.41,6.31,10.38,-0.0
390,2022-03-24,60+,10.71,3.09,28.92,11.77,10.72,11.3,3.41,30.53,8.07,7.75
391,2022-03-24,ALL,10.71,3.09,9.83,13.41,19.94,11.3,3.41,8.44,10.67,14.34
392,2022-03-25,0-4yrs,10.71,3.09,9.13,0.0,0.0,11.3,3.41,6.99,0.0,0.0
393,2022-03-25,12-17yrs,10.71,3.09,6.32,14.15,11.23,11.3,3.41,6.41,9.26,10.56
394,2022-03-25,18-39yrs,10.71,3.09,14.16,17.59,38.19,11.3,3.41,10.16,11.83,24.53
395,2022-03-25,40-59yrs,10.71,3.09,10.41,13.73,22.48,11.3,3.41,8.17,10.52,16.29
396,2022-03-25,5-11yrs,10.71,3.09,6.1,14.47,0.0,11.3,3.41,5.97,10.54,-0.0
397,2022-03-25,60+,10.71,3.09,33.84,10.06,11.02,11.3,3.41,29.87,7.7,8.02
398,2022-03-25,ALL,10.71,3.09,10.49,15.01,21.74,11.3,3.41,8.48,10.56,14.99
399,2022-03-26,0-4yrs,10.71,3.09,10.37,0.0,0.0,11.3,3.41,7.33,0.0,0.0
400,2022-03-26,12-17yrs,10.71,3.09,5.06,14.2,14.14,11.3,3.41,5.87,9.95,11.69
401,2022-03-26,18-39yrs,10.71,3.09,12.93,16.52,35.56,11.3,3.41,10.17,12.38,26.22
402,2022-03-26,40-59yrs,10.71,3.09,8.6,15.28,24.08,11.3,3.41,8.07,11.17,17.56
403,2022-03-26,5-11yrs,10.71,3.09,7.69,13.3,0.0,11.3,3.41,6.23,11.41,-0.0
404,2022-03-26,60+,10.71,3.09,30.07,10.94,10.57,11.3,3.41,30.13,8.13,8.39
405,2022-03-26,ALL,10.71,3.09,10.43,14.98,21.42,11.3,3.41,8.6,11.16,16.0
406,2022-03-27,0-4yrs,10.71,3.09,9.68,0.0,0.0,11.3,3.41,7.88,0.0,0.0
407,2022-03-27,12-17yrs,10.71,3.09,5.7,10.7,14.54,11.3,3.41,5.33,10.21,12.31
408,2022-03-27,18-39yrs,10.71,3.09,8.57,11.88,25.51,11.3,3.41,10.24,12.73,27.01
409,2022-03-27,40-59yrs,10.71,3.09,7.47,11.98,19.7,11.3,3.41,8.08,11.53,18.1
410,2022-03-27,5-11yrs,10.71,3.09,7.58,13.96,0.0,11.3,3.41,6.66,11.88,-0.0
411,2022-03-27,60+,10.71,3.09,30.13,8.17,9.59,11.3,3.41,31.06,8.24,8.7
412,2022-03-27,ALL,10.71,3.09,9.07,11.47,17.02,11.3,3.41,8.87,11.48,16.51
413,2022-03-28,0-4yrs,10.71,3.09,8.58,0.0,0.0,11.3,3.41,8.26,0.0,0.0
